Bone_Ash_Armor	mentions	SOUL
Madman_Garb	mentions	SOUL
Madman_Manchettes	mentions	SOUL
Bone_Ash_Leggings	mentions	SOUL
Madman_Leggings	mentions	SOUL
Bone_Ash_Mask	mentions	KEEPER
Graveguard_Mask	mentions	KEEPER
Bone_Ash_Armor	mentions	KEEPER
Graveguard_Robe	mentions	KEEPER
Graveguard_Manchettes	mentions	KEEPER
Graveguard_Kilt	mentions	KEEPER
Bone_Ash_Leggings	mentions	KEEPER
Bone_Ash_Armor	mentions	PTHUMERIAN
Bone_Ash_Leggings	mentions	PTHUMERIAN
Madman_Manchettes	mentions	FORGOTTEN
Madman_Hood	mentions	MADMAN
Madman_Garb	mentions	MADMAN
Madman_Manchettes	mentions	MADMAN
Madman_Leggings	mentions	MADMAN
Yharnam_Hunter_Cap	mentions	LUDWIG
Yharnam_Hunter_Garb	mentions	LUDWIG
Yharnam_Hunter_Trousers	mentions	LUDWIG
Black_Church_Garb	mentions	HOLY
Executioner_Garb	mentions	HOLY
Gascoigne's_Garb	mentions	HOLY
Executioner_Gauntlets	mentions	HOLY
Executioner_Trousers	mentions	HOLY
Maria_Hunter_Cap	mentions	LADY
Maria_Hunter_Garb	mentions	LADY
Maria_Hunter_Gloves	mentions	LADY
Maria_Hunter_Trousers	mentions	LADY
Maria_Hunter_Cap	mentions	MARIA
Maria_Hunter_Garb	mentions	MARIA
Maria_Hunter_Gloves	mentions	MARIA
Maria_Hunter_Trousers	mentions	MARIA
Maria_Hunter_Cap	mentions	ASTRAL
Choir_Garb	mentions	ASTRAL
Maria_Hunter_Garb	mentions	ASTRAL
Maria_Hunter_Gloves	mentions	ASTRAL
Maria_Hunter_Cap	mentions	CLOCKTOWER
Maria_Hunter_Garb	mentions	CLOCKTOWER
Maria_Hunter_Gloves	mentions	CLOCKTOWER
Butcher_Mask	mentions	CANNON
Grey_Wolf_Cap	mentions	FIST
Black_Church_Hat	mentions	FLAMESPRAYER
Ashen_Hunter_Garb	mentions	GATLING
Ashen_Hunter_Garb	mentions	GUN
Constable's_Garb	mentions	WOODEN
Bone_Ash_Armor	mentions	ARCANE
Charred_Hunter_Gloves	mentions	ARCANE
Bone_Ash_Leggings	mentions	ARCANE
Bradors_Testimony	mentions	DEEP
Doll_Hat	mentions	DEEP
Doll_Clothes	mentions	DEEP
Doll_Skirt	mentions	DEEP
Enlarged_Head	mentions	SEA
White_Church_Hat	mentions	SEA
Yamamura_Hunter_Hat	mentions	SEA
Butcher_Garb	mentions	SEA
Choir_Garb	mentions	SEA
White_Church_Garb	mentions	SEA
Khaki_Haori	mentions	SEA
Butcher_Gloves	mentions	SEA
Old_Hunter_Arm_Bands	mentions	SEA
White_Church_Trousers/Dress	mentions	SEA
Butcher_Trousers	mentions	SEA
Decorative_Old_Hunter_Trousers	mentions	SEA
Black_Hooded_Iron_Helm	mentions	EYE
Blindfold_Cap	mentions	EYE
Master's_Iron_Helm	mentions	EYE
Beast_Hide_Garb	mentions	EYE
Choir_Gloves	mentions	EYE
Choir_Trousers	mentions	EYE
Henryk's_Hunter_Cap	mentions	OEDON
Henryk's_Hunter_Garb	mentions	OEDON
Henryk's_Hunter_Gloves	mentions	OEDON
Bone_Ash_Mask	mentions	GREAT
Gold_Ardeo	mentions	GREAT
Grey_Wolf_Cap	mentions	GREAT
Henryk's_Hunter_Cap	mentions	GREAT
Knight's_Wig	mentions	GREAT
Maria_Hunter_Cap	mentions	GREAT
Mensis_Cage	mentions	GREAT
Tomb_Prospector_Hood	mentions	GREAT
Bone_Ash_Armor	mentions	GREAT
Choir_Garb	mentions	GREAT
Executioner_Garb	mentions	GREAT
Henryk's_Hunter_Garb	mentions	GREAT
Knight's_Garb	mentions	GREAT
Maria_Hunter_Garb	mentions	GREAT
Tomb_Prospector_Garb	mentions	GREAT
Executioner_Gauntlets	mentions	GREAT
Knight's_Gloves	mentions	GREAT
Tomb_Prospector_Gloves	mentions	GREAT
Henryk's_Hunter_Gloves	mentions	GREAT
Maria_Hunter_Gloves	mentions	GREAT
Executioner_Trousers	mentions	GREAT
Knight's_Trousers/Dress	mentions	GREAT
Tomb_Prospector's_Trousers	mentions	GREAT
Bone_Ash_Leggings	mentions	GREAT
Henryk's_Hunter_Trousers	mentions	GREAT
Maria_Hunter_Trousers	mentions	GREAT
Black_Church_Hat	mentions	HEIR
Black_Hooded_Iron_Helm	mentions	HEIR
Blindfold_Cap	mentions	HEIR
Bone_Ash_Mask	mentions	HEIR
Bradors_Testimony	mentions	HEIR
Butcher_Mask	mentions	HEIR
Harrowed_Hood	mentions	HEIR
Henryk's_Hunter_Cap	mentions	HEIR
Mensis_Cage	mentions	HEIR
Old_Hunter_Cap	mentions	HEIR
Black_Church_Garb	mentions	HEIR
Butcher_Garb	mentions	HEIR
Bone_Ash_Armor	mentions	HEIR
Cainhurst_Armor	mentions	HEIR
Constable's_Garb	mentions	HEIR
Harrowed_Garb	mentions	HEIR
Henryk's_Hunter_Garb	mentions	HEIR
Madman_Garb	mentions	HEIR
Surgical_Long_Gloves	mentions	HEIR
Cainhurst_Gauntlets	mentions	HEIR
Choir_Gloves	mentions	HEIR
Henryk's_Hunter_Gloves	mentions	HEIR
Butcher_Gloves	mentions	HEIR
Harrowed_Gloves	mentions	HEIR
Old_Hunter_Gloves	mentions	HEIR
Black_Church_Trousers/Dress	mentions	HEIR
Cainhurst_Leggings	mentions	HEIR
Choir_Trousers	mentions	HEIR
Bone_Ash_Leggings	mentions	HEIR
Henryk's_Hunter_Trousers	mentions	HEIR
Butcher_Trousers	mentions	HEIR
Constable_Trousers	mentions	HEIR
Harrowed_Trousers	mentions	HEIR
Gold_Ardeo	mentions	IMPURITY
Khaki_Haori	mentions	IMPURITY
Wine_Hakama	mentions	IMPURITY
Beak_Mask	mentions	BEAK
Crowfeather_Garb	mentions	BEAK
Crowfeather_Manchettes	mentions	BEAK
Crowfeather_Trousers	mentions	BEAK
Beak_Mask	mentions	MASK
Bone_Ash_Mask	mentions	MASK
Butcher_Mask	mentions	MASK
Graveguard_Mask	mentions	MASK
Crowfeather_Garb	mentions	MASK
Crowfeather_Manchettes	mentions	MASK
Crowfeather_Trousers	mentions	MASK
Black_Church_Hat	mentions	BLACK
Black_Hood	mentions	BLACK
Black_Hooded_Iron_Helm	mentions	BLACK
White_Church_Hat	mentions	BLACK
Black_Church_Garb	mentions	BLACK
White_Church_Garb	mentions	BLACK
Yahar'gul_Black_Garb	mentions	BLACK
Surgical_Long_Gloves	mentions	BLACK
Yahar'gul_Black_Gloves	mentions	BLACK
Black_Church_Trousers/Dress	mentions	BLACK
White_Church_Trousers/Dress	mentions	BLACK
Yahar'gul_Black_Trousers	mentions	BLACK
Beak_Mask	mentions	HAT
Black_Church_Hat	mentions	HAT
Blindfold_Cap	mentions	HAT
Bone_Ash_Mask	mentions	HAT
Bradors_Testimony	mentions	HAT
Crown_Of_Illusions	mentions	HAT
Doll_Hat	mentions	HAT
Enlarged_Head	mentions	HAT
Grey_Wolf_Cap	mentions	HAT
Harrowed_Hood	mentions	HAT
Henryk's_Hunter_Cap	mentions	HAT
Hunter_Hat	mentions	HAT
Knight's_Wig	mentions	HAT
Master's_Iron_Helm	mentions	HAT
Mensis_Cage	mentions	HAT
Old_Hunter_Cap	mentions	HAT
Top_Hat	mentions	HAT
White_Church_Hat	mentions	HAT
Yamamura_Hunter_Hat	mentions	HAT
Beast_Hide_Garb	mentions	HAT
Black_Church_Garb	mentions	HAT
Bone_Ash_Armor	mentions	HAT
Cainhurst_Armor	mentions	HAT
Charred_Hunter_Garb	mentions	HAT
Choir_Garb	mentions	HAT
Constable's_Garb	mentions	HAT
Crowfeather_Garb	mentions	HAT
Decorative_Old_Hunter_Garb	mentions	HAT
Harrowed_Garb	mentions	HAT
Hunter_Garb	mentions	HAT
Knight's_Garb	mentions	HAT
Madman_Garb	mentions	HAT
Noble_Dress	mentions	HAT
Surgical_Long_Gloves	mentions	HAT
Cainhurst_Gauntlets	mentions	HAT
Charred_Hunter_Gloves	mentions	HAT
Choir_Gloves	mentions	HAT
Crowfeather_Manchettes	mentions	HAT
Gascoigne's_Gloves	mentions	HAT
Hunter_Gloves	mentions	HAT
Knight's_Gloves	mentions	HAT
Bloodied_Arm_Bands	mentions	HAT
Harrowed_Gloves	mentions	HAT
Old_Hunter_Gloves	mentions	HAT
Old_Hunter_Arm_Bands	mentions	HAT
Black_Church_Trousers/Dress	mentions	HAT
Cainhurst_Leggings	mentions	HAT
Charred_Hunter_Trousers	mentions	HAT
Choir_Trousers	mentions	HAT
Crowfeather_Trousers	mentions	HAT
Gascoigne's_Trousers	mentions	HAT
Hunter_Trousers	mentions	HAT
Knight's_Trousers/Dress	mentions	HAT
Bone_Ash_Leggings	mentions	HAT
Bloodied_Trousers	mentions	HAT
Constable_Trousers	mentions	HAT
Decorative_Old_Hunter_Trousers	mentions	HAT
Harrowed_Trousers	mentions	HAT
Old_Hunter_Trousers	mentions	HAT
Black_Hood	mentions	HOOD
Black_Hooded_Iron_Helm	mentions	HOOD
Harrowed_Hood	mentions	HOOD
Iron_Yahar'gul_Helm	mentions	HOOD
Madman_Hood	mentions	HOOD
Tomb_Prospector_Hood	mentions	HOOD
Ashen_Hunter_Garb	mentions	HOOD
Black_Hooded_Iron_Helm	mentions	HOODED
Black_Hooded_Iron_Helm	mentions	IRON
Iron_Yahar'gul_Helm	mentions	IRON
Master's_Iron_Helm	mentions	IRON
Mensis_Cage	mentions	IRON
Black_Hooded_Iron_Helm	mentions	HELM
Gold_Ardeo	mentions	HELM
Iron_Yahar'gul_Helm	mentions	HELM
Master's_Iron_Helm	mentions	HELM
Constable's_Garb	mentions	HELM
Blindfold_Cap	mentions	BLINDFOLD
Blindfold_Cap	mentions	CAP
Gehrman's_Hunter_Cap	mentions	CAP
Grey_Wolf_Cap	mentions	CAP
Henryk's_Hunter_Cap	mentions	CAP
Hunter_Hat	mentions	CAP
Maria_Hunter_Cap	mentions	CAP
Old_Hunter_Cap	mentions	CAP
Yharnam_Hunter_Cap	mentions	CAP
Cainhurst_Armor	mentions	CAP
Charred_Hunter_Garb	mentions	CAP
Crowfeather_Garb	mentions	CAP
Hunter_Garb	mentions	CAP
Student_Uniform(A)	mentions	CAP
Surgical_Long_Gloves	mentions	CAP
Cainhurst_Gauntlets	mentions	CAP
Cainhurst_Leggings	mentions	CAP
Bone_Ash_Mask	mentions	BONE
Bone_Ash_Armor	mentions	BONE
Bone_Ash_Leggings	mentions	BONE
Bone_Ash_Mask	mentions	ASH
Grey_Wolf_Cap	mentions	ASH
Hunter_Hat	mentions	ASH
Ashen_Hunter_Garb	mentions	ASH
Bone_Ash_Armor	mentions	ASH
Charred_Hunter_Garb	mentions	ASH
Crowfeather_Garb	mentions	ASH
Hunter_Garb	mentions	ASH
Ashen_Hunter_Gloves	mentions	ASH
Charred_Hunter_Gloves	mentions	ASH
Hunter_Gloves	mentions	ASH
Ashen_Hunter_Trousers	mentions	ASH
Charred_Hunter_Trousers	mentions	ASH
Hunter_Trousers	mentions	ASH
Bone_Ash_Leggings	mentions	ASH
Bradors_Testimony	mentions	TESTIMONY
Butcher_Mask	mentions	BUTCHER
Butcher_Garb	mentions	BUTCHER
Butcher_Gloves	mentions	BUTCHER
Butcher_Trousers	mentions	BUTCHER
Crown_Of_Illusions	mentions	CROWN
Crown_Of_Illusions	mentions	ILLUSIONS
Enlarged_Head	mentions	ENLARGED
Beak_Mask	mentions	HEAD
Black_Church_Hat	mentions	HEAD
Black_Hood	mentions	HEAD
Black_Hooded_Iron_Helm	mentions	HEAD
Blindfold_Cap	mentions	HEAD
Bone_Ash_Mask	mentions	HEAD
Bradors_Testimony	mentions	HEAD
Butcher_Mask	mentions	HEAD
Crown_Of_Illusions	mentions	HEAD
Doll_Hat	mentions	HEAD
Enlarged_Head	mentions	HEAD
Gehrman's_Hunter_Cap	mentions	HEAD
Gold_Ardeo	mentions	HEAD
Graveguard_Mask	mentions	HEAD
Grey_Wolf_Cap	mentions	HEAD
Harrowed_Hood	mentions	HEAD
Henryk's_Hunter_Cap	mentions	HEAD
Hunter_Hat	mentions	HEAD
Iron_Yahar'gul_Helm	mentions	HEAD
Knight's_Wig	mentions	HEAD
Madman_Hood	mentions	HEAD
Maria_Hunter_Cap	mentions	HEAD
Master's_Iron_Helm	mentions	HEAD
Mensis_Cage	mentions	HEAD
Old_Hunter_Cap	mentions	HEAD
Tomb_Prospector_Hood	mentions	HEAD
Top_Hat	mentions	HEAD
White_Church_Hat	mentions	HEAD
Yamamura_Hunter_Hat	mentions	HEAD
Yharnam_Hunter_Cap	mentions	HEAD
Crowfeather_Garb	mentions	HEAD
Constable_Gloves	mentions	HEAD
Gold_Ardeo	mentions	GOLD
Knight's_Garb	mentions	GOLD
Knight's_Gloves	mentions	GOLD
Knight's_Trousers/Dress	mentions	GOLD
Gold_Ardeo	mentions	ARDEO
Graveguard_Mask	mentions	GRAVEGUARD
Graveguard_Robe	mentions	GRAVEGUARD
Graveguard_Manchettes	mentions	GRAVEGUARD
Graveguard_Kilt	mentions	GRAVEGUARD
Grey_Wolf_Cap	mentions	GREY
Grey_Wolf_Cap	mentions	WOLF
Henryk's_Hunter_Cap	mentions	HENRYK
Henryk's_Hunter_Garb	mentions	HENRYK
Henryk's_Hunter_Gloves	mentions	HENRYK
Henryk's_Hunter_Trousers	mentions	HENRYK
Black_Hooded_Iron_Helm	mentions	YAHAR'GUL
Iron_Yahar'gul_Helm	mentions	YAHAR'GUL
Yahar'gul_Black_Garb	mentions	YAHAR'GUL
Yahar'gul_Black_Gloves	mentions	YAHAR'GUL
Yahar'gul_Black_Trousers	mentions	YAHAR'GUL
Knight's_Wig	mentions	KNIGHT
Knight's_Garb	mentions	KNIGHT
Knight's_Gloves	mentions	KNIGHT
Knight's_Trousers/Dress	mentions	KNIGHT
Knight's_Wig	mentions	WIG
Yharnam_Hunter_Cap	mentions	WIG
Knight's_Garb	mentions	WIG
Yharnam_Hunter_Garb	mentions	WIG
Yharnam_Hunter_Trousers	mentions	WIG
Blindfold_Cap	mentions	MASTER
Master's_Iron_Helm	mentions	MASTER
Student_Uniform(A)	mentions	MASTER
Choir_Gloves	mentions	MASTER
Choir_Trousers	mentions	MASTER
Student_Trousers	mentions	MASTER
Black_Hooded_Iron_Helm	mentions	MENSIS
Mensis_Cage	mentions	MENSIS
Yahar'gul_Black_Garb	mentions	MENSIS
Yahar'gul_Black_Gloves	mentions	MENSIS
Yahar'gul_Black_Trousers	mentions	MENSIS
Mensis_Cage	mentions	CAGE
Henryk's_Hunter_Cap	mentions	TOMB
Madman_Hood	mentions	TOMB
Tomb_Prospector_Hood	mentions	TOMB
Henryk's_Hunter_Garb	mentions	TOMB
Madman_Garb	mentions	TOMB
Tomb_Prospector_Garb	mentions	TOMB
Tomb_Prospector_Gloves	mentions	TOMB
Madman_Manchettes	mentions	TOMB
Henryk's_Hunter_Gloves	mentions	TOMB
Tomb_Prospector's_Trousers	mentions	TOMB
Madman_Leggings	mentions	TOMB
Madman_Hood	mentions	PROSPECTOR
Tomb_Prospector_Hood	mentions	PROSPECTOR
Madman_Garb	mentions	PROSPECTOR
Tomb_Prospector_Garb	mentions	PROSPECTOR
Tomb_Prospector_Gloves	mentions	PROSPECTOR
Madman_Manchettes	mentions	PROSPECTOR
Tomb_Prospector's_Trousers	mentions	PROSPECTOR
Madman_Leggings	mentions	PROSPECTOR
Knight's_Wig	mentions	TOP
Top_Hat	mentions	TOP
White_Church_Hat	mentions	WHITE
Bone_Ash_Armor	mentions	WHITE
White_Church_Garb	mentions	WHITE
Surgical_Long_Gloves	mentions	WHITE
White_Church_Trousers/Dress	mentions	WHITE
Bone_Ash_Leggings	mentions	WHITE
Yamamura_Hunter_Hat	mentions	YAMAMURA
Khaki_Haori	mentions	YAMAMURA
Old_Hunter_Arm_Bands	mentions	YAMAMURA
Wine_Hakama	mentions	YAMAMURA
Bone_Ash_Mask	mentions	ASHEN
Grey_Wolf_Cap	mentions	ASHEN
Ashen_Hunter_Garb	mentions	ASHEN
Bone_Ash_Armor	mentions	ASHEN
Crowfeather_Garb	mentions	ASHEN
Ashen_Hunter_Gloves	mentions	ASHEN
Charred_Hunter_Gloves	mentions	ASHEN
Ashen_Hunter_Trousers	mentions	ASHEN
Bone_Ash_Leggings	mentions	ASHEN
Black_Hooded_Iron_Helm	mentions	GARB
Gehrman's_Hunter_Cap	mentions	GARB
Harrowed_Hood	mentions	GARB
Henryk's_Hunter_Cap	mentions	GARB
Iron_Yahar'gul_Helm	mentions	GARB
Old_Hunter_Cap	mentions	GARB
Ashen_Hunter_Garb	mentions	GARB
Beast_Hide_Garb	mentions	GARB
Black_Church_Garb	mentions	GARB
Butcher_Garb	mentions	GARB
Charred_Hunter_Garb	mentions	GARB
Choir_Garb	mentions	GARB
Constable's_Garb	mentions	GARB
Crowfeather_Garb	mentions	GARB
Decorative_Old_Hunter_Garb	mentions	GARB
Executioner_Garb	mentions	GARB
Foreign_Garb	mentions	GARB
Gascoigne's_Garb	mentions	GARB
Harrowed_Garb	mentions	GARB
Henryk's_Hunter_Garb	mentions	GARB
Hunter_Garb	mentions	GARB
Knight's_Garb	mentions	GARB
Madman_Garb	mentions	GARB
Maria_Hunter_Garb	mentions	GARB
Noble_Dress	mentions	GARB
Tomb_Prospector_Garb	mentions	GARB
White_Church_Garb	mentions	GARB
Khaki_Haori	mentions	GARB
Yahar'gul_Black_Garb	mentions	GARB
Yharnam_Hunter_Garb	mentions	GARB
Gascoigne's_Gloves	mentions	GARB
Henryk's_Hunter_Gloves	mentions	GARB
Gascoigne's_Trousers	mentions	GARB
Gehrman's_Hunter_Trousers	mentions	GARB
Henryk's_Hunter_Trousers	mentions	GARB
Decorative_Old_Hunter_Trousers	mentions	GARB
Wine_Hakama	mentions	GARB
Crown_Of_Illusions	mentions	HIDE
Old_Hunter_Cap	mentions	HIDE
Tomb_Prospector_Hood	mentions	HIDE
Beast_Hide_Garb	mentions	HIDE
Tomb_Prospector_Garb	mentions	HIDE
Tomb_Prospector_Gloves	mentions	HIDE
Bloodied_Arm_Bands	mentions	HIDE
Tomb_Prospector's_Trousers	mentions	HIDE
Bloodied_Trousers	mentions	HIDE
Beak_Mask	mentions	ARMOR
Black_Church_Hat	mentions	ARMOR
Black_Hood	mentions	ARMOR
Black_Hooded_Iron_Helm	mentions	ARMOR
Blindfold_Cap	mentions	ARMOR
Bradors_Testimony	mentions	ARMOR
Butcher_Mask	mentions	ARMOR
Crown_Of_Illusions	mentions	ARMOR
Doll_Hat	mentions	ARMOR
Enlarged_Head	mentions	ARMOR
Gehrman's_Hunter_Cap	mentions	ARMOR
Gold_Ardeo	mentions	ARMOR
Graveguard_Mask	mentions	ARMOR
Grey_Wolf_Cap	mentions	ARMOR
Harrowed_Hood	mentions	ARMOR
Henryk's_Hunter_Cap	mentions	ARMOR
Hunter_Hat	mentions	ARMOR
Iron_Yahar'gul_Helm	mentions	ARMOR
Knight's_Wig	mentions	ARMOR
Madman_Hood	mentions	ARMOR
Maria_Hunter_Cap	mentions	ARMOR
Master's_Iron_Helm	mentions	ARMOR
Mensis_Cage	mentions	ARMOR
Old_Hunter_Cap	mentions	ARMOR
Tomb_Prospector_Hood	mentions	ARMOR
Top_Hat	mentions	ARMOR
White_Church_Hat	mentions	ARMOR
Yamamura_Hunter_Hat	mentions	ARMOR
Yharnam_Hunter_Cap	mentions	ARMOR
Ashen_Hunter_Garb	mentions	ARMOR
Beast_Hide_Garb	mentions	ARMOR
Black_Church_Garb	mentions	ARMOR
Butcher_Garb	mentions	ARMOR
Bone_Ash_Armor	mentions	ARMOR
Cainhurst_Armor	mentions	ARMOR
Charred_Hunter_Garb	mentions	ARMOR
Constable's_Garb	mentions	ARMOR
Cainhurst_Gauntlets	mentions	ARMOR
Cainhurst_Leggings	mentions	ARMOR
Bone_Ash_Leggings	mentions	ARMOR
Crown_Of_Illusions	mentions	CAINHURST
Knight's_Wig	mentions	CAINHURST
Maria_Hunter_Cap	mentions	CAINHURST
Cainhurst_Armor	mentions	CAINHURST
Executioner_Garb	mentions	CAINHURST
Knight's_Garb	mentions	CAINHURST
Maria_Hunter_Garb	mentions	CAINHURST
Noble_Dress	mentions	CAINHURST
Cainhurst_Gauntlets	mentions	CAINHURST
Executioner_Gauntlets	mentions	CAINHURST
Knight's_Gloves	mentions	CAINHURST
Maria_Hunter_Gloves	mentions	CAINHURST
Cainhurst_Leggings	mentions	CAINHURST
Executioner_Trousers	mentions	CAINHURST
Knight's_Trousers/Dress	mentions	CAINHURST
Maria_Hunter_Trousers	mentions	CAINHURST
Charred_Hunter_Garb	mentions	CHARRED
Charred_Hunter_Gloves	mentions	CHARRED
Charred_Hunter_Trousers	mentions	CHARRED
Blindfold_Cap	mentions	CHOIR
Choir_Garb	mentions	CHOIR
Choir_Gloves	mentions	CHOIR
Choir_Trousers	mentions	CHOIR
Constable's_Garb	mentions	CONSTABLE
Constable_Gloves	mentions	CONSTABLE
Constable_Trousers	mentions	CONSTABLE
Decorative_Old_Hunter_Garb	mentions	DECORATIVE
Decorative_Old_Hunter_Trousers	mentions	DECORATIVE
Gold_Ardeo	mentions	EXECUTIONER
Executioner_Garb	mentions	EXECUTIONER
Executioner_Gauntlets	mentions	EXECUTIONER
Executioner_Trousers	mentions	EXECUTIONER
Beak_Mask	mentions	FOREIGN
Black_Hood	mentions	FOREIGN
Beast_Hide_Garb	mentions	FOREIGN
Constable's_Garb	mentions	FOREIGN
Crowfeather_Garb	mentions	FOREIGN
Foreign_Garb	mentions	FOREIGN
Gascoigne's_Garb	mentions	FOREIGN
Crowfeather_Manchettes	mentions	FOREIGN
Gascoigne's_Gloves	mentions	FOREIGN
Crowfeather_Trousers	mentions	FOREIGN
Foreign_Trousers	mentions	FOREIGN
Gascoigne's_Trousers	mentions	FOREIGN
Constable_Trousers	mentions	FOREIGN
Graveguard_Robe	mentions	ROBE
Noble_Dress	mentions	NOBLE
Beak_Mask	mentions	DRESS
Doll_Hat	mentions	DRESS
Gold_Ardeo	mentions	DRESS
Crowfeather_Garb	mentions	DRESS
Doll_Clothes	mentions	DRESS
Noble_Dress	mentions	DRESS
Crowfeather_Manchettes	mentions	DRESS
Black_Church_Trousers/Dress	mentions	DRESS
Crowfeather_Trousers	mentions	DRESS
Knight's_Trousers/Dress	mentions	DRESS
White_Church_Trousers/Dress	mentions	DRESS
Doll_Skirt	mentions	DRESS
Sweaty_Clothes	mentions	SWEATY
Maria_Hunter_Cap	mentions	STUDENT
Maria_Hunter_Garb	mentions	STUDENT
Student_Uniform(A)	mentions	STUDENT
Maria_Hunter_Gloves	mentions	STUDENT
Student_Trousers	mentions	STUDENT
Maria_Hunter_Trousers	mentions	STUDENT
Khaki_Haori	mentions	KHAKI
Khaki_Haori	mentions	HAORI
Knight's_Garb	mentions	GLOVES
Ashen_Hunter_Gloves	mentions	GLOVES
Surgical_Long_Gloves	mentions	GLOVES
Choir_Gloves	mentions	GLOVES
Gascoigne's_Gloves	mentions	GLOVES
Hunter_Gloves	mentions	GLOVES
Knight's_Gloves	mentions	GLOVES
Tomb_Prospector_Gloves	mentions	GLOVES
Yahar'gul_Black_Gloves	mentions	GLOVES
Henryk's_Hunter_Gloves	mentions	GLOVES
Butcher_Gloves	mentions	GLOVES
Constable_Gloves	mentions	GLOVES
Harrowed_Gloves	mentions	GLOVES
Maria_Hunter_Gloves	mentions	GLOVES
Old_Hunter_Gloves	mentions	GLOVES
Surgical_Long_Gloves	mentions	SURGICAL
Bone_Ash_Mask	mentions	LONG
Butcher_Mask	mentions	LONG
Henryk's_Hunter_Cap	mentions	LONG
Master's_Iron_Helm	mentions	LONG
Butcher_Garb	mentions	LONG
Henryk's_Hunter_Garb	mentions	LONG
Hunter_Garb	mentions	LONG
Surgical_Long_Gloves	mentions	LONG
Charred_Hunter_Gloves	mentions	LONG
Sullied_Bandage	mentions	LONG
Henryk's_Hunter_Gloves	mentions	LONG
Butcher_Gloves	mentions	LONG
Henryk's_Hunter_Trousers	mentions	LONG
Butcher_Trousers	mentions	LONG
Cainhurst_Gauntlets	mentions	GAUNTLETS
Executioner_Gauntlets	mentions	GAUNTLETS
Old_Hunter_Gloves	mentions	GAUNTLETS
Crowfeather_Manchettes	mentions	MANCHETTES
Graveguard_Manchettes	mentions	MANCHETTES
Madman_Manchettes	mentions	MANCHETTES
Sullied_Bandage	mentions	SULLIED
Beast_Hide_Garb	mentions	BLOODIED
Bloodied_Arm_Bands	mentions	BLOODIED
Bloodied_Trousers	mentions	BLOODIED
Beak_Mask	mentions	ARM
Black_Church_Hat	mentions	ARM
Black_Hood	mentions	ARM
Black_Hooded_Iron_Helm	mentions	ARM
Blindfold_Cap	mentions	ARM
Bradors_Testimony	mentions	ARM
Butcher_Mask	mentions	ARM
Crown_Of_Illusions	mentions	ARM
Doll_Hat	mentions	ARM
Enlarged_Head	mentions	ARM
Gehrman's_Hunter_Cap	mentions	ARM
Gold_Ardeo	mentions	ARM
Graveguard_Mask	mentions	ARM
Grey_Wolf_Cap	mentions	ARM
Harrowed_Hood	mentions	ARM
Henryk's_Hunter_Cap	mentions	ARM
Hunter_Hat	mentions	ARM
Iron_Yahar'gul_Helm	mentions	ARM
Knight's_Wig	mentions	ARM
Madman_Hood	mentions	ARM
Maria_Hunter_Cap	mentions	ARM
Master's_Iron_Helm	mentions	ARM
Mensis_Cage	mentions	ARM
Old_Hunter_Cap	mentions	ARM
Tomb_Prospector_Hood	mentions	ARM
Top_Hat	mentions	ARM
White_Church_Hat	mentions	ARM
Yamamura_Hunter_Hat	mentions	ARM
Yharnam_Hunter_Cap	mentions	ARM
Ashen_Hunter_Garb	mentions	ARM
Beast_Hide_Garb	mentions	ARM
Black_Church_Garb	mentions	ARM
Butcher_Garb	mentions	ARM
Bone_Ash_Armor	mentions	ARM
Cainhurst_Armor	mentions	ARM
Charred_Hunter_Garb	mentions	ARM
Constable's_Garb	mentions	ARM
Doll_Clothes	mentions	ARM
Madman_Garb	mentions	ARM
Cainhurst_Gauntlets	mentions	ARM
Bloodied_Arm_Bands	mentions	ARM
Old_Hunter_Arm_Bands	mentions	ARM
Cainhurst_Leggings	mentions	ARM
Bone_Ash_Leggings	mentions	ARM
Doll_Skirt	mentions	ARM
Ashen_Hunter_Trousers	mentions	TROUSERS
Black_Church_Trousers/Dress	mentions	TROUSERS
Charred_Hunter_Trousers	mentions	TROUSERS
Choir_Trousers	mentions	TROUSERS
Crowfeather_Trousers	mentions	TROUSERS
Executioner_Trousers	mentions	TROUSERS
Foreign_Trousers	mentions	TROUSERS
Gascoigne's_Trousers	mentions	TROUSERS
Hunter_Trousers	mentions	TROUSERS
Knight's_Trousers/Dress	mentions	TROUSERS
Student_Trousers	mentions	TROUSERS
Tomb_Prospector's_Trousers	mentions	TROUSERS
White_Church_Trousers/Dress	mentions	TROUSERS
Yharnam_Hunter_Trousers	mentions	TROUSERS
Yahar'gul_Black_Trousers	mentions	TROUSERS
Gehrman's_Hunter_Trousers	mentions	TROUSERS
Henryk's_Hunter_Trousers	mentions	TROUSERS
Butcher_Trousers	mentions	TROUSERS
Bloodied_Trousers	mentions	TROUSERS
Constable_Trousers	mentions	TROUSERS
Decorative_Old_Hunter_Trousers	mentions	TROUSERS
Harrowed_Trousers	mentions	TROUSERS
Maria_Hunter_Trousers	mentions	TROUSERS
Old_Hunter_Trousers	mentions	TROUSERS
Black_Church_Trousers/Dress	mentions	TROUSERS/DRESS
Knight's_Trousers/Dress	mentions	TROUSERS/DRESS
White_Church_Trousers/Dress	mentions	TROUSERS/DRESS
Cainhurst_Leggings	mentions	LEGGINGS
Bone_Ash_Leggings	mentions	LEGGINGS
Madman_Leggings	mentions	LEGGINGS
